,user_id,label,all_launch_count,last_launch,all_video_count,last_video,all_video_day,all_action_count,last_action,all_action_day,register_type,device_type,register_day
473,21106,1,10,12,0,0,0,569,12,10,0,0,-1
474,21134,0,1,15,0,0,0,0,0,0,2,0,14
475,21178,1,11,16,0,0,0,3438,16,11,2,0,5
476,21179,1,2,15,0,0,0,28,15,2,0,72,13
477,21187,1,12,16,8,14,7,2379,16,12,1,9,4
478,21189,1,4,15,0,0,0,15,14,3,1,10,11
479,21204,0,1,13,0,0,0,0,0,0,0,96,12
480,21236,1,4,16,0,0,0,9,13,2,2,445,10
481,21247,0,1,12,0,0,0,122,12,1,0,68,11
482,21277,1,6,13,0,0,0,14,12,2,1,490,0
483,21295,1,2,16,0,0,0,165,16,2,2,20,14
484,21333,0,1,16,0,0,0,2,16,1,0,4,15
485,21339,1,3,16,0,0,0,163,16,3,1,651,13
486,21384,1,1,3,0,0,0,126,3,1,0,52,2
487,21388,0,3,12,0,0,0,348,12,3,0,6,9
488,21425,1,8,15,0,0,0,496,15,8,1,1200,6
489,21427,1,3,11,0,0,0,34,11,2,0,0,-1
490,21459,1,4,16,0,0,0,11,16,2,1,7,2
491,21463,0,1,8,0,0,0,1,8,1,2,186,7
492,21467,1,11,16,0,0,0,126,16,10,0,0,-1
493,21469,1,7,16,0,0,0,67,16,6,0,56,8
494,21561,0,5,7,0,0,0,778,7,5,0,0,-1
495,21590,1,4,16,0,0,0,222,16,4,0,217,10
496,21660,1,4,16,0,0,0,665,16,4,1,2807,12
497,21680,1,7,15,3,10,2,78,15,6,0,7,3
498,21691,0,1,9,0,0,0,13,9,1,7,300,8
499,21742,1,2,15,0,0,0,17,15,1,2,10,13
500,21817,1,2,13,0,0,0,90,12,1,1,67,11
501,21818,1,10,15,0,0,0,1818,15,10,0,1669,5
502,21916,0,1,1,0,0,0,85,1,1,0,0,-1
503,22049,0,1,14,0,0,0,0,0,0,0,237,13
504,22135,1,15,16,0,0,0,19,16,6,0,0,-1
505,22149,0,1,14,0,0,0,0,0,0,1,337,13
506,22221,1,5,16,0,0,0,367,16,4,0,0,-1
507,22248,0,1,6,0,0,0,0,0,0,5,644,5
508,22315,1,10,16,0,0,0,2636,16,10,0,0,-1
509,22328,1,3,16,0,0,0,191,16,3,0,10,13
510,22332,1,13,16,0,0,0,613,16,12,0,82,0
511,22409,1,1,13,1,13,1,11,13,1,0,75,12
512,22444,1,4,13,0,0,0,37,13,2,0,1029,6
513,22486,1,10,16,0,0,0,215,16,8,0,0,-1
514,22504,1,1,15,1,15,1,62,15,1,1,1175,14
515,22518,1,16,16,0,0,0,1572,16,16,0,0,-1
516,22549,1,14,16,0,0,0,1596,16,13,0,0,-1
517,22561,1,11,16,6,5,2,413,16,9,1,139,3
518,22702,0,3,16,0,0,0,21,16,3,0,0,-1
519,22705,1,6,16,0,0,0,984,16,6,1,7,10
520,22725,1,5,14,0,0,0,905,14,5,0,310,9
521,22817,1,8,16,0,0,0,789,16,8,2,0,6
522,22895,0,3,7,0,0,0,4,1,1,0,0,-1
523,22959,0,3,8,0,0,0,375,8,3,0,0,-1
524,23004,1,1,10,0,0,0,93,10,1,0,506,9
525,23061,0,1,14,0,0,0,0,0,0,0,15,13
526,23145,1,1,10,0,0,0,16,10,1,0,50,9
527,23177,0,2,15,0,0,0,44,15,2,0,28,1
528,23190,0,1,6,0,0,0,0,0,0,1,14,5
529,23202,1,10,16,0,0,0,624,15,8,0,10,6
530,23246,0,1,7,0,0,0,4,7,1,1,1896,6
531,23318,1,12,16,0,0,0,1,3,1,6,801,2
532,23427,0,5,11,0,0,0,227,11,5,2,2,2
533,23428,1,2,15,0,0,0,40,15,2,0,0,-1
534,23514,0,1,6,1,6,1,0,0,0,0,0,-1
535,23571,1,1,16,0,0,0,123,16,1,0,287,15
536,23716,1,7,16,0,0,0,145,16,7,2,493,8
537,23766,0,4,13,1,13,1,25,13,2,0,0,-1
538,23767,1,1,15,0,0,0,0,0,0,0,48,14
539,23801,1,2,7,0,0,0,19,6,1,1,147,5
540,23803,1,2,16,0,0,0,18,15,1,1,16,14
541,23821,1,10,16,3,5,2,376,16,10,0,0,-1
542,23823,1,14,16,6,16,4,3945,16,14,0,20,2
543,23887,1,5,16,1,12,1,147,16,5,2,52,11
544,23890,0,1,4,0,0,0,0,0,0,0,8,3
545,23916,1,1,16,0,0,0,2,16,1,0,6,15
546,23926,0,1,12,0,0,0,1,12,1,1,14,11
547,23935,1,1,12,0,0,0,0,0,0,7,1113,11
548,23944,1,3,16,0,0,0,267,16,3,1,362,12
549,23994,1,1,16,0,0,0,0,0,0,0,8,15
550,24014,0,6,13,0,0,0,715,13,6,0,0,7
551,24017,1,3,16,1,15,1,4,15,2,2,7328,12
552,24043,0,4,6,0,0,0,61,6,4,0,0,-1
553,24130,1,3,14,2,12,1,23,14,3,2,37,10
554,24134,0,4,13,0,0,0,11,10,3,0,270,2
555,24166,1,3,16,0,0,0,292,16,3,2,70,12
556,24239,0,4,12,0,0,0,111,12,4,0,196,8
557,24259,0,2,11,0,0,0,0,0,0,0,0,-1
558,24414,1,1,1,0,0,0,15,1,1,0,10,0
559,24459,0,1,6,0,0,0,3,6,1,1,573,5
560,24517,0,2,16,11,16,2,11,16,2,0,0,14
561,24530,0,1,16,0,0,0,0,0,0,1,19,15
562,24535,1,9,14,0,0,0,446,14,9,0,0,3
563,24558,0,1,5,0,0,0,0,0,0,6,238,4
564,24565,0,1,16,0,0,0,0,0,0,0,21,15
565,24568,1,11,16,0,0,0,1387,16,9,0,0,-1
566,24601,0,2,9,0,0,0,38,9,2,0,1817,6
567,24606,1,3,13,3,12,2,119,13,3,2,4,10
568,24621,0,3,4,0,0,0,48,2,1,0,8,0
569,24677,0,2,16,0,0,0,1,16,1,0,0,-1
570,24715,0,1,6,0,0,0,0,0,0,8,1512,5
571,24719,1,3,16,18,16,3,272,16,3,0,34,13
572,24725,0,1,3,0,0,0,0,0,0,0,0,-1
573,24742,1,12,16,0,0,0,1536,16,12,0,6,4
574,24749,1,2,14,0,0,0,6,14,2,1,35,12
575,24759,1,8,12,0,0,0,290,10,6,0,0,-1
576,24783,0,1,13,0,0,0,2,13,1,0,431,12
577,24810,0,1,1,0,0,0,124,1,1,0,123,0
578,24897,1,2,14,0,0,0,115,14,2,2,245,10
579,24901,1,3,12,0,0,0,116,3,1,0,0,-1
580,24932,1,7,15,0,0,0,73,15,5,1,54,2
581,24939,0,1,14,0,0,0,0,0,0,0,21,13
582,24959,0,1,5,0,0,0,0,0,0,2,63872,4
583,24965,0,2,4,0,0,0,51,2,1,1,69,1
584,24978,1,12,14,0,0,0,901,14,12,0,3,1
585,25083,1,2,14,0,0,0,101,14,2,0,67,12
586,25091,0,3,3,0,0,0,96,2,2,0,0,-1
587,25158,1,7,16,0,0,0,736,16,7,1,23,8
588,25186,1,7,16,0,0,0,1739,16,6,0,3,7
589,25190,1,2,15,0,0,0,68,15,1,1,18,13
590,25371,0,1,11,0,0,0,0,0,0,1,66,10
591,25373,1,2,15,0,0,0,348,15,2,1,236,13
592,25375,0,1,1,0,0,0,46,1,1,0,0,-1
593,25413,0,1,6,0,0,0,157,6,1,0,0,-1
594,25530,0,5,15,0,0,0,1179,15,5,1,2871,10
595,25537,0,2,10,0,0,0,1,4,1,1,28,3
596,25583,1,6,15,0,0,0,61,15,6,0,64,8
597,25611,0,1,6,0,0,0,124,6,1,0,517,5
598,25641,0,2,13,0,0,0,38,13,1,0,11,11
599,25676,1,4,15,6,13,2,179,15,4,1,181,11
600,25769,0,1,6,0,0,0,285,6,1,2,2,5
601,25794,0,1,8,0,0,0,122,8,1,2,57,7
602,25796,0,1,12,0,0,0,4,12,1,0,46,11
603,25798,0,2,4,1,3,1,412,4,2,0,0,2
604,25802,0,3,9,1,8,1,51,9,3,0,4,6
605,25843,0,1,14,0,0,0,5,14,1,2,77,13
606,25859,1,11,15,0,0,0,835,15,11,0,0,3
607,25893,0,1,9,0,0,0,0,0,0,7,4414,8
608,25923,0,1,6,0,0,0,6,6,1,0,0,-1
609,26009,0,5,15,0,0,0,528,15,5,0,0,-1
610,26048,0,2,6,0,0,0,21,6,2,2,8,0
611,26075,0,1,15,0,0,0,272,15,1,1,1206,14
612,26107,0,1,13,0,0,0,50,13,1,0,15,12
613,26144,1,5,11,2,7,2,209,10,4,0,16,5
614,26154,0,1,2,0,0,0,0,0,0,7,329,1
615,26175,1,16,16,0,0,0,665,16,16,0,0,-1
616,26177,0,2,12,0,0,0,6,9,1,1,179,8
617,26191,1,2,13,0,0,0,41,13,2,0,0,-1
618,26204,1,16,16,0,0,0,1241,16,16,0,0,-1
619,26213,0,1,15,0,0,0,42,15,1,1,9,14
620,26236,1,8,16,7,15,4,658,16,8,1,20,8
621,26244,0,2,6,1,5,1,238,6,2,0,373,4
622,26266,1,2,15,0,0,0,235,15,2,0,3212,13
623,26273,1,1,16,0,0,0,33,16,1,2,9,15
624,26288,1,5,15,0,0,0,263,15,5,0,0,-1
625,26316,0,2,15,0,0,0,2,15,1,2,39,0
626,26332,1,5,11,0,0,0,186,10,3,2,709,6
627,26386,0,4,7,0,0,0,4,4,1,0,0,-1
628,26404,0,2,11,0,0,0,3,11,1,1,33,0
629,26438,0,2,16,0,0,0,85,16,2,0,2,12
630,26500,1,2,3,1,2,1,345,3,2,2,216,1
631,26638,0,2,15,0,0,0,71,15,2,0,141,13
632,26647,0,3,9,1,3,1,44,3,2,2,0,0
633,26704,0,2,6,7,3,1,28,3,1,1,61,2
634,26747,1,3,16,0,0,0,437,16,3,0,19,13
635,26774,0,1,16,0,0,0,17,16,1,1,403,15
636,26799,0,1,16,0,0,0,0,0,0,0,226,15
637,26894,1,1,12,0,0,0,0,0,0,2,13,11
638,26904,1,9,16,8,14,3,1433,16,9,0,43,7
639,26906,1,3,16,0,0,0,26,16,2,0,90,13
640,26912,0,1,7,1,7,1,8,7,1,0,1160,6
641,26926,0,1,15,0,0,0,103,15,1,0,6,14
642,26950,1,3,16,1,14,1,56,16,3,1,271,13
643,26967,0,3,16,0,0,0,23,16,2,1,247,7
644,27034,1,9,16,0,0,0,27,16,6,0,0,-1
645,27143,0,1,14,0,0,0,9,14,1,1,91,13
646,27146,0,1,5,0,0,0,0,0,0,1,110,4
647,27177,0,2,9,0,0,0,3,2,1,0,35,1
648,27225,0,4,13,0,0,0,77,13,3,0,0,-1
649,27244,0,1,4,0,0,0,2,4,1,0,445,3
650,27292,1,13,15,0,0,0,298,15,12,0,0,-1
651,27336,0,11,14,4,11,1,99,14,7,0,0,-1
652,27357,1,1,16,1,16,1,47,16,1,0,178,15
653,27502,1,1,6,0,0,0,14,6,1,0,0,-1
654,27511,0,1,6,0,0,0,15,6,1,0,0,-1
655,27521,0,1,14,0,0,0,236,14,1,1,217,13
656,27538,0,1,13,1,13,1,7,13,1,5,3241,12
657,27581,0,2,12,0,0,0,0,0,0,0,141,8
658,27587,0,9,9,3,7,2,1032,9,7,0,496,0
659,27591,1,2,16,0,0,0,46,16,2,0,0,14
660,27614,0,1,15,0,0,0,0,0,0,0,0,14
661,27648,0,1,2,0,0,0,45,2,1,0,0,-1
662,27667,1,2,14,0,0,0,4,14,2,1,24,7
663,27712,0,2,14,0,0,0,30,14,2,2,47,12
664,27745,0,1,2,0,0,0,6,2,1,2,5,1
665,27775,0,2,12,0,0,0,86,12,2,0,122,3
666,27781,0,2,15,0,0,0,26,15,2,0,0,9
667,27803,1,1,10,0,0,0,0,0,0,1,5,9
668,27906,0,3,4,0,0,0,15,4,1,0,0,-1
669,27924,1,9,16,0,0,0,3240,16,9,2,4,7
670,27948,0,2,14,0,0,0,6,13,1,2,0,12
671,28018,1,4,16,0,0,0,420,16,4,0,0,-1
672,28031,1,2,16,0,0,0,154,16,2,1,56,14
673,28133,1,6,16,0,0,0,1315,16,6,1,241,6
674,28135,0,1,6,0,0,0,128,6,1,1,453,5
675,28165,1,1,16,0,0,0,314,16,1,1,50,15
676,28181,1,12,16,7,16,7,1649,16,12,0,701,3
677,28208,1,6,15,0,0,0,1020,15,5,0,0,-1
678,28224,1,6,16,0,0,0,258,16,6,0,0,-1
679,28231,1,8,16,14,16,8,1613,16,8,0,9,8
680,28281,1,2,16,0,0,0,723,16,2,0,11,12
681,28288,1,1,16,0,0,0,0,0,0,1,35,15
682,28335,1,5,7,0,0,0,13,4,3,1,0,1
683,28341,0,1,3,0,0,0,0,0,0,5,0,2
684,28370,1,2,13,0,0,0,354,13,2,0,48,9
685,28387,1,1,13,0,0,0,541,13,1,2,6,12
686,28416,0,2,9,0,0,0,100,9,2,0,0,-1
687,28479,0,3,6,0,0,0,10,5,1,1,0,3
688,28481,1,6,15,1,9,1,1218,15,6,2,14,8
689,28484,1,1,7,0,0,0,23,7,1,1,670,6
690,28544,1,2,14,0,0,0,292,14,2,2,16,12
691,28662,0,1,16,0,0,0,0,0,0,2,93409,15
692,28665,1,15,15,0,0,0,1601,15,15,0,0,-1
693,28730,0,4,16,0,0,0,44,13,3,0,0,-1
694,28754,1,3,15,3,15,2,279,15,3,0,11,12
695,28761,1,2,16,0,0,0,24,16,2,2,2,14
696,28856,1,2,16,0,0,0,139,16,2,0,6,14
697,28891,0,4,16,0,0,0,143,16,4,0,0,11
698,28899,1,16,16,0,0,0,2433,16,16,0,0,-1
699,28918,0,2,14,0,0,0,191,14,2,1,41,12
700,29000,0,1,5,0,0,0,1,5,1,0,15,4
701,29041,1,6,16,0,0,0,50,16,4,0,3383,4
702,29057,0,1,10,0,0,0,0,0,0,1,104,9
703,29059,1,5,10,0,0,0,471,10,5,0,4,3
704,29086,0,1,2,0,0,0,2,2,1,0,40,1
705,29132,0,1,9,0,0,0,5,9,1,0,15,8
706,29228,1,3,16,0,0,0,91,16,3,1,33,6
707,29245,1,11,16,0,0,0,482,16,10,0,167,0
708,29305,1,6,16,0,0,0,611,16,6,1,21,9
709,29426,1,4,14,0,0,0,35,14,3,1,15,9
710,29443,1,1,15,0,0,0,158,15,1,0,1050,14
711,29511,0,2,15,0,0,0,103,15,2,0,131,13
712,29525,1,2,7,0,0,0,80,7,2,0,48,2
713,29546,0,1,5,0,0,0,2,5,1,0,36,4
714,29605,1,2,15,0,0,0,43,15,2,0,15,13
715,29859,0,4,15,0,0,0,3661,15,4,0,283,11
716,29864,0,1,1,0,0,0,23,1,1,0,236,0
717,29872,0,4,6,0,0,0,57,6,3,0,0,-1
718,29873,1,2,4,0,0,0,15,3,1,0,226,2
719,29895,1,3,12,2,8,1,36,8,1,0,10,7
720,29926,1,5,16,1,16,1,53,16,5,0,0,-1
721,29969,1,13,16,0,0,0,383,16,13,0,45,3
722,30005,1,1,10,0,0,0,51,10,1,0,90,9
723,30021,1,1,16,1,16,1,3,16,1,4,48,15
724,30041,0,2,14,0,0,0,3,8,1,0,159,7
725,30066,0,2,16,0,0,0,578,16,2,1,10826,13
726,30076,1,4,16,0,0,0,58,16,4,0,60,12
727,30084,1,1,16,0,0,0,0,0,0,1,12,15
728,30136,1,2,14,0,0,0,73,14,2,2,10,12
729,30142,0,2,6,2,5,1,18,5,1,0,0,-1
730,30157,1,12,14,0,0,0,494,14,12,0,426,0
731,30191,1,6,16,0,0,0,388,16,6,0,37,8
732,30236,1,14,16,0,0,0,2003,16,14,0,0,-1
733,30243,1,2,16,0,0,0,81,16,2,0,435,14
734,30286,1,2,13,0,0,0,8,13,2,0,8,2
735,30330,0,1,1,0,0,0,2,1,1,0,0,-1
736,30341,0,1,7,0,0,0,0,0,0,0,5,6
737,30352,0,1,10,0,0,0,10,10,1,0,2,9
738,30362,0,1,1,0,0,0,5,1,1,1,66,0
739,30376,1,1,16,0,0,0,3,16,1,1,58,15
740,30395,0,1,1,0,0,0,7,1,1,0,3,0
741,30409,0,1,6,0,0,0,0,0,0,0,13,5
742,30412,0,5,6,0,0,0,89,6,5,0,0,-1
743,30465,1,16,16,4,9,3,368,16,16,0,0,-1
744,30512,1,11,16,0,0,0,805,16,11,0,20,0
745,30559,1,4,16,0,0,0,13,15,1,0,0,-1
746,30692,0,3,14,0,0,0,119,14,3,0,50,8
747,30708,1,6,16,0,0,0,174,16,5,0,555,7
748,30717,0,2,3,0,0,0,63,1,1,0,0,-1
749,30734,1,9,13,3,13,3,405,13,9,2,0,0
750,30746,0,1,6,0,0,0,217,6,1,1,274,5
751,30773,1,6,16,0,0,0,155,16,6,0,31,10
752,30822,0,3,15,0,0,0,33,15,3,0,447,8
753,30841,1,6,15,0,0,0,213,15,5,0,406,9
754,30879,1,7,16,18,13,4,1125,16,7,0,99,9
755,30895,0,4,13,2,11,2,132,13,4,0,0,-1
756,30908,0,1,8,0,0,0,0,0,0,0,0,-1
757,31008,1,2,15,0,0,0,80,15,2,1,16,13
758,31046,0,1,4,0,0,0,29,4,1,0,68,3
759,31092,1,5,14,0,0,0,193,14,5,1,24,6
760,31102,0,3,13,0,0,0,11,13,1,1,50,4
761,31146,1,11,13,0,0,0,291,13,10,0,0,-1
762,31150,1,16,16,0,0,0,814,16,16,0,0,-1
763,31244,1,8,15,0,0,0,1577,15,8,1,8,7
764,31262,0,1,14,0,0,0,93,14,1,1,155,13
765,31310,0,1,3,0,0,0,0,0,0,0,42,2
766,31317,1,6,12,3,2,1,273,8,4,0,22,1
767,31369,1,1,16,0,0,0,8,16,1,0,188,15
768,31380,1,14,16,0,0,0,562,16,12,2,10,0
769,31406,1,2,16,0,0,0,36,16,2,0,134,14
770,31415,1,8,16,0,0,0,2024,16,8,0,40,8
771,31422,1,5,16,0,0,0,422,16,4,0,0,10
772,31470,0,5,11,0,0,0,83,10,4,0,1110,3
773,31516,1,1,4,0,0,0,2,4,1,0,0,-1
774,31524,0,2,16,0,0,0,34,16,2,1,97,14
775,31654,1,8,16,4,7,4,590,16,8,0,1075,3
776,31658,1,12,16,0,0,0,1339,16,12,0,253,3
777,31678,1,5,13,0,0,0,939,13,5,0,47,8
778,31720,0,2,15,0,0,0,5,14,1,2,48,13
779,31777,0,1,6,0,0,0,11,6,1,1,50,5
780,31858,1,1,16,0,0,0,145,16,1,2,133,15
781,31860,1,1,15,0,0,0,17,15,1,0,0,14
782,31907,0,1,2,0,0,0,0,0,0,1,22,1
783,31955,0,1,9,0,0,0,88,9,1,0,11,8
784,31979,1,7,14,0,0,0,45,14,5,0,0,-1
785,32010,1,3,16,0,0,0,187,16,3,0,462,13
786,32064,1,10,16,0,0,0,672,16,9,0,0,-1
787,32089,0,1,15,0,0,0,261,15,1,1,337,14
788,32131,1,4,13,0,0,0,433,13,4,1,17,7
789,32204,1,3,14,4,14,3,25,14,3,0,2,8
790,32296,1,15,16,0,0,0,1694,16,15,0,0,-1
791,32314,0,2,7,0,0,0,209,7,2,0,48,5
792,32327,0,2,15,0,0,0,95,15,2,1,1896,13
793,32374,1,4,14,5,4,2,175,14,4,0,0,-1
794,32397,1,1,16,0,0,0,6,16,1,0,72,15
795,32414,1,3,16,0,0,0,63,16,3,0,260,8
796,32425,0,2,2,0,0,0,28,2,2,0,0,-1
797,32558,1,4,15,4,14,2,123,15,4,0,3,11
798,32567,1,2,16,0,0,0,128,16,1,0,3,14
799,32613,1,5,16,0,0,0,35,11,2,2,11,3
800,32697,1,8,16,1,8,1,484,16,8,2,215,6
801,32888,1,8,15,0,0,0,254,12,5,0,113,4
802,32998,0,1,14,0,0,0,63,14,1,1,333,13
803,33039,1,4,16,0,0,0,1,11,1,6,789,10
804,33062,1,12,16,0,0,0,374,16,12,1,16,2
805,33070,1,4,16,3,13,1,1024,16,4,1,34,12
806,33107,1,1,16,0,0,0,56,16,1,1,138,15
807,33117,1,12,16,3,15,2,3059,16,11,0,0,-1
808,33188,0,2,6,0,0,0,133,5,1,2,2,4
809,33205,1,1,8,0,0,0,0,0,0,4,126,7
810,33247,1,2,11,0,0,0,16,11,2,2,81,2
811,33258,0,4,16,0,0,0,133,16,4,0,164,1
812,33303,1,15,16,0,0,0,1473,16,14,0,0,-1
813,33362,1,7,16,0,0,0,1080,16,6,0,0,-1
814,33371,1,10,15,9,15,8,156,15,10,0,0,-1
815,33403,1,7,16,0,0,0,110,16,7,0,106,6
816,33413,1,4,16,0,0,0,130,16,4,0,387,10
817,33505,0,5,11,0,0,0,24,11,5,0,54,4
818,33539,0,1,11,0,0,0,0,0,0,0,2,10
819,33545,0,1,3,0,0,0,0,0,0,0,0,-1
820,33584,0,2,4,0,0,0,44,4,2,1,22,2
821,33617,1,2,3,0,0,0,302,3,2,1,211,1
822,33679,0,1,6,0,0,0,34,6,1,2,7,5
823,33696,0,1,2,0,0,0,0,0,0,1,63,1
824,33740,0,1,8,0,0,0,12,8,1,1,444,7
825,33753,1,4,16,6,15,2,805,16,4,0,3,12
826,33772,1,12,16,0,0,0,1,3,1,0,849,2
827,33780,0,1,13,0,0,0,1,13,1,6,5017,12
828,33789,0,1,12,0,0,0,4,12,1,2,81,11
829,33914,1,1,11,0,0,0,70,11,1,0,95,10
830,33917,1,2,16,0,0,0,311,16,2,0,287,14
831,33948,1,7,14,0,0,0,358,14,6,1,21,5
832,34001,0,1,8,0,0,0,17,8,1,1,8,7
833,34049,0,1,8,0,0,0,0,0,0,1,27,7
834,34058,0,3,11,0,0,0,45,11,3,0,270,7
835,34082,0,1,9,0,0,0,0,0,0,0,47,8
836,34106,1,2,16,0,0,0,1,16,1,2,2,14
837,34107,1,1,14,0,0,0,4,14,1,0,6,13
838,34122,1,4,16,0,0,0,98,16,4,1,10,12
839,34170,0,1,16,0,0,0,3,16,1,5,4558,15
840,34191,1,5,15,0,0,0,359,15,5,0,0,-1
841,34207,0,1,11,0,0,0,14,11,1,0,1338,10
842,34217,1,14,16,0,0,0,346,16,14,0,0,-1
843,34248,0,3,15,0,0,0,10,15,3,0,6,12
844,34265,1,8,14,4,10,2,98,12,5,0,23,4
845,34333,1,6,16,8,6,1,497,15,4,0,479,5
846,34357,0,1,5,0,0,0,2,5,1,0,0,4
847,34427,1,16,16,0,0,0,0,0,0,0,0,-1
848,34436,1,4,15,0,0,0,148,15,2,1,24,6
849,34441,1,9,16,0,0,0,977,16,8,0,29,4
850,34467,0,1,9,0,0,0,0,0,0,0,0,-1
851,34590,1,1,16,0,0,0,425,16,1,0,41,15
852,34599,0,1,13,0,0,0,0,0,0,5,1183,12
853,34634,1,1,14,0,0,0,5,14,1,0,55,13
854,34749,0,1,14,0,0,0,9,14,1,2,72,13
855,34755,1,16,16,2,7,1,1350,16,16,0,0,-1
856,34818,0,5,12,0,0,0,1305,9,2,0,4,4
857,34847,0,1,15,0,0,0,42,15,1,0,58,14
858,34881,0,1,12,0,0,0,8,12,1,1,0,11
859,34911,1,4,16,0,0,0,731,16,4,2,43,12
860,34914,1,1,8,0,0,0,2,8,1,3,26,7
861,34916,1,6,16,3,15,3,1325,16,6,0,37,10
862,34931,0,1,15,0,0,0,10,15,1,0,81,14
863,34932,1,15,16,0,0,0,2074,16,15,0,0,-1
864,34954,1,9,16,0,0,0,908,16,9,1,12,6
865,34964,0,2,15,0,0,0,23,15,2,1,12,12
866,35021,1,2,16,0,0,0,25,2,1,0,404,1
867,35083,1,4,11,0,0,0,13,11,2,1,8,2
868,35084,1,2,16,0,0,0,126,16,2,0,0,-1
869,35118,0,1,16,0,0,0,167,16,1,1,2,15
870,35211,0,4,10,0,0,0,240,9,3,2,77,6
871,35230,1,2,10,0,0,0,44,10,2,2,5,8
872,35250,1,9,16,0,0,0,374,8,6,0,66,1
873,35290,0,1,15,0,0,0,0,0,0,0,13,14
874,35367,1,5,6,0,0,0,17,6,4,0,0,-1
875,35430,0,1,4,0,0,0,4,4,1,0,0,-1
876,35431,1,4,16,0,0,0,304,16,4,0,36,12
877,35541,1,14,16,0,0,0,2392,16,14,0,0,-1
878,35546,0,3,11,1,10,1,36,10,2,1,89,8
879,35547,0,1,3,0,0,0,6,3,1,1,55,2
880,35562,1,6,16,0,0,0,127,6,2,0,0,-1
881,35578,0,1,13,0,0,0,0,0,0,0,2648,12
882,35663,1,3,10,0,0,0,193,10,3,0,0,-1
883,35667,0,2,6,0,0,0,26,6,1,1,53,3
884,35685,1,1,16,0,0,0,10,16,1,3,5229,15
885,35744,1,8,16,0,0,0,61,16,8,0,48,4
886,35746,0,2,14,0,0,0,15,14,2,0,0,-1
887,35750,1,8,9,0,0,0,347,9,8,0,0,-1
888,35753,0,2,14,0,0,0,24,14,1,0,34,6
889,35757,0,2,7,0,0,0,50,7,2,0,61,5
890,35767,0,2,9,0,0,0,4,7,1,1,11,6
891,35835,1,3,15,1,13,1,297,15,3,1,619,12
892,35837,0,2,9,0,0,0,0,0,0,0,66,2
893,35853,0,1,8,0,0,0,0,0,0,1,51,7
894,35861,1,1,15,0,0,0,31,15,1,0,57,14
895,35882,0,1,15,0,0,0,36,15,1,1,3902,14
896,35891,1,5,15,0,0,0,159,15,4,0,0,-1
897,35916,0,1,1,0,0,0,8,1,1,2,210,0
898,35918,0,1,6,0,0,0,0,0,0,0,9,5
899,35966,0,1,16,0,0,0,0,0,0,1,260,15
900,35979,1,9,16,0,0,0,68,16,7,0,105,4
901,36008,1,12,16,0,0,0,1103,16,12,0,3810,3
902,36010,0,2,6,0,0,0,0,0,0,1,328,1
903,36037,0,3,8,0,0,0,81,8,3,0,60,1
904,36063,0,2,12,0,0,0,0,0,0,0,2,9
905,36141,1,2,14,0,0,0,13,3,1,0,11,2
906,36267,0,1,15,0,0,0,2,15,1,2,3722,14
907,36296,1,1,15,0,0,0,122,15,1,1,173,14
908,36405,1,3,16,0,0,0,53,14,2,0,0,-1
909,36413,0,1,15,0,0,0,0,0,0,2,3343,14
910,36471,0,2,5,1,1,1,10,1,1,2,2,0
911,36491,0,1,8,0,0,0,0,0,0,0,2,7
912,36508,1,11,16,0,0,0,61,16,7,0,80,5
913,36590,0,2,11,0,0,0,88,11,2,0,36,9
914,36685,1,2,16,0,0,0,494,16,2,1,766,6
915,36709,1,4,16,0,0,0,123,16,4,0,58,9
916,36794,0,1,6,0,0,0,3,6,1,1,30,5
917,36802,1,1,16,1,16,1,5,16,1,0,3,15
918,36804,0,1,14,0,0,0,149,14,1,1,139,13
919,36815,1,2,5,0,0,0,316,5,2,0,5,0
920,36859,0,1,2,0,0,0,2,2,1,4,8,1
921,36913,1,2,14,0,0,0,28,14,2,0,1198,10
922,36945,0,1,3,0,0,0,8,3,1,0,260,2
923,36991,0,6,13,0,0,0,38,13,4,2,67,1
924,37026,0,2,9,0,0,0,87,9,2,1,416,6
925,37076,0,4,13,0,0,0,29,13,1,0,142,6
926,37098,1,1,15,0,0,0,2,15,1,0,9,14
927,37126,1,3,16,4,16,1,408,16,3,0,22,4
928,37157,0,2,15,0,0,0,287,15,2,0,164,13
929,37179,0,1,12,0,0,0,112,12,1,0,169,11
930,37257,0,1,16,0,0,0,11,16,1,1,44,15
931,37283,0,1,11,0,0,0,0,0,0,2,2224,10
932,37307,0,1,3,0,0,0,110,3,1,1,115,2
933,37325,0,3,12,0,0,0,28,10,2,0,0,-1
934,37410,1,6,13,0,0,0,71,13,5,0,0,-1
935,37429,1,5,16,0,0,0,487,16,5,2,23,11
936,37457,0,1,8,0,0,0,0,0,0,0,1073,7
937,37492,1,1,12,0,0,0,0,0,0,0,27,11
938,37493,0,1,14,0,0,0,0,0,0,1,7,13
939,37511,0,1,16,0,0,0,3,16,1,0,221,15
940,37641,0,3,15,0,0,0,33,15,3,0,32,11
941,37648,1,4,16,0,0,0,229,16,4,0,47,12
942,37691,0,1,14,0,0,0,21,14,1,0,15,13
943,37703,1,6,16,1,16,1,372,16,6,0,35,9
944,37723,0,1,14,0,0,0,0,0,0,2,8,13
945,37726,1,3,16,0,0,0,279,16,3,0,17,11
946,37802,1,4,16,0,0,0,169,16,4,0,85,12
